SUB_ID,ORD,CASE_ID,SOUNDTYPE,SOUNDNUM,SAMEDIFF,MUS_REF,MUS_COM,REF,A,B,C,D,ANS,CORRECT,TIME,COMPLETED,REP,EXPERTICE,HEADPHONE
2021,dyrKTju,20,3,MUSIC,0,same,BEE1,BEE1,MH,MH,AC,BP,CP,AC,0,2020-12-01 01:26:49,0,0,experienced,Sony wh-1000xm3
2125,dyrKTju,21,5,MUSIC,0,diff,BEE1,BEE2,AC,AC,CP,BP,MH,CP,0,2020-12-01 01:26:51,0,0,experienced,Sony wh-1000xm3
2223,dyrKTju,22,23,INSTR,1,diff,viulut,viulut2,MH,AC,CP,MH,BP,CP,0,2020-12-01 01:26:53,0,1,experienced,Sony wh-1000xm3
2321,dyrKTju,23,13,MUSIC,0,same,BEE2,BEE2,AC,MH,BP,CP,AC,BP,0,2020-12-01 01:26:55,0,1,experienced,Sony wh-1000xm3
2421,dyrKTju,24,17,INSTR,2,same,viulut,viulut,AC,CP,MH,AC,BP,MH,0,2020-12-01 01:26:57,0,1,experienced,Sony wh-1000xm3
2521,dyrKTju,25,9,MUSIC,0,diff,BEE2,BEE1,AC,AC,BP,MH,CP,BP,0,2020-12-01 01:26:58,0,1,experienced,Sony wh-1000xm3
2621,dyrKTju,26,26,INSTR,3,same,viulut,viulut,BP,MH,AC,BP,CP,AC,0,2020-12-01 01:27:00,0,1,experienced,Sony wh-1000xm3
2721,dyrKTju,27,11,MUSIC,0,diff,BEE2,BEE1,MH,CP,AC,MH,BP,AC,0,2020-12-01 01:27:02,0,1,experienced,Sony wh-1000xm3
2821,dyrKTju,28,22,INSTR,11,diff,viulut,viulut2,BP,CP,BP,AC,MH,BP,1,2020-12-01 01:27:04,0,1,experienced,Sony wh-1000xm3
2921,dyrKTju,29,16,MUSIC,0,same,BEE2,BEE2,CP,BP,CP,AC,MH,CP,1,2020-12-01 01:27:05,0,1,experienced,Sony wh-1000xm3
3021,dyrKTju,30,27,INSTR,4,same,viulut,viulut,MH,CP,AC,BP,MH,AC,0,2020-12-01 01:27:08,0,1,experienced,Sony wh-1000xm3
3122,dyrKTju,31,4,MUSIC,0,same,BEE1,BEE1,CP,CP,AC,BP,MH,AC,0,2020-12-01 01:27:10,0,0,experienced,Sony wh-1000xm3
3221,dyrKTju,32,31,INSTR,12,diff,viulut,viulut2,MH,AC,CP,MH,BP,CP,0,2020-12-01 01:27:12,0,1,experienced,Sony wh-1000xm3
1106,hDuc3,1,30,INSTR,9,diff,viulut,viulut2,BP,MH,BP,AC,CP,AC,0,2020-11-09 12:59:09,0,1,experienced,NA
2106,hDuc3,2,25,INSTR,14,same,viulut,viulut,AC,BP,CP,MH,AC,CP,0,2020-11-09 13:01:36,0,1,experienced,NA
341,hDuc3,3,1,MUSIC,0,same,BEE1,BEE1,AC,MH,AC,CP,BP,BP,0,2020-11-09 13:01:43,0,0,experienced,NA
422,hDuc3,4,9,MUSIC,0,diff,BEE2,BEE1,AC,BP,AC,CP,MH,BP,0,2020-11-09 13:01:45,0,1,experienced,NA
522,hDuc3,5,3,MUSIC,0,same,BEE1,BEE1,MH,CP,BP,AC,MH,MH,1,2020-11-09 13:01:47,0,0,experienced,NA
622,hDuc3,6,7,MUSIC,0,diff,BEE1,BEE2,MH,BP,AC,MH,CP,CP,0,2020-11-09 13:01:48,0,0,experienced,NA
722,hDuc3,7,16,MUSIC,0,same,BEE2,BEE2,CP,MH,AC,BP,CP,CP,1,2020-11-09 13:01:50,0,1,experienced,NA
822,hDuc3,8,5,MUSIC,0,diff,BEE1,BEE2,AC,MH,AC,BP,CP,CP,0,2020-11-09 13:01:51,0,0,experienced,NA
922,hDuc3,9,27,INSTR,15,same,viulut,viulut,MH,MH,AC,CP,BP,BP,0,2020-11-09 13:01:54,0,1,experienced,NA
1022,hDuc3,10,10,MUSIC,0,diff,BEE2,BEE1,BP,BP,MH,CP,AC,AC,0,2020-11-09 13:01:55,0,1,experienced,NA
1126,hDuc3,11,22,INSTR,4,diff,viulut,viulut2,BP,CP,MH,BP,AC,AC,0,2020-11-09 13:01:56,0,1,experienced,NA
1224,hDuc3,12,14,MUSIC,0,same,BEE2,BEE2,BP,MH,AC,BP,CP,CP,0,2020-11-09 13:01:58,0,1,experienced,NA
1322,hDuc3,13,28,INSTR,10,same,viulut,viulut,CP,MH,CP,AC,BP,BP,0,2020-11-09 13:01:59,0,1,experienced,NA
1422,hDuc3,14,19,INSTR,6,same,viulut,viulut,MH,CP,MH,AC,BP,BP,0,2020-11-09 13:02:00,0,1,experienced,NA
1522,hDuc3,15,15,MUSIC,0,same,BEE2,BEE2,MH,BP,CP,AC,MH,MH,1,2020-11-09 13:02:02,0,1,experienced,NA
1622,hDuc3,16,17,INSTR,5,same,viulut,viulut,AC,AC,MH,CP,BP,BP,0,2020-11-09 13:02:05,0,1,experienced,NA
1722,hDuc3,17,8,MUSIC,0,diff,BEE1,BEE2,CP,MH,AC,BP,CP,CP,1,2020-11-09 13:02:10,0,0,experienced,NA
1822,hDuc3,18,18,INSTR,1,same,viulut,viulut,BP,CP,MH,AC,BP,BP,1,2020-11-09 13:02:12,0,1,experienced,NA
1922,hDuc3,19,11,MUSIC,0,diff,BEE2,BEE1,MH,CP,BP,MH,AC,AC,0,2020-11-09 13:02:14,0,1,experienced,NA
2022,hDuc3,20,4,MUSIC,0,same,BEE1,BEE1,CP,BP,MH,CP,AC,AC,0,2020-11-09 13:02:15,0,0,experienced,NA
2126,hDuc3,21,12,MUSIC,0,diff,BEE2,BEE1,CP,AC,CP,BP,MH,MH,0,2020-11-09 13:02:17,0,1,experienced,NA
2224,hDuc3,22,32,INSTR,8,diff,viulut,viulut2,CP,CP,MH,BP,AC,AC,0,2020-11-09 13:02:18,0,1,experienced,NA
2322,hDuc3,23,21,INSTR,12,diff,viulut,viulut2,AC,AC,MH,CP,BP,BP,0,2020-11-09 13:02:20,0,1,experienced,NA
2422,hDuc3,24,2,MUSIC,0,same,BEE1,BEE1,BP,MH,CP,BP,AC,AC,0,2020-11-09 13:02:21,0,0,experienced,NA
2522,hDuc3,25,29,INSTR,3,diff,viulut,viulut2,AC,CP,MH,BP,AC,AC,1,2020-11-09 13:02:23,0,1,experienced,NA
2622,hDuc3,26,6,MUSIC,0,diff,BEE1,BEE2,BP,BP,CP,AC,MH,MH,0,2020-11-09 13:02:24,0,0,experienced,NA
2722,hDuc3,27,20,INSTR,7,same,viulut,viulut,CP,CP,AC,BP,MH,MH,0,2020-11-09 13:02:26,0,1,experienced,NA
2822,hDuc3,28,24,INSTR,11,diff,viulut,viulut2,CP,CP,MH,BP,AC,AC,0,2020-11-09 13:02:27,0,1,experienced,NA
2922,hDuc3,29,23,INSTR,2,diff,viulut,viulut2,MH,AC,CP,MH,BP,BP,0,2020-11-09 13:02:28,0,1,experienced,NA
3022,hDuc3,30,13,MUSIC,0,same,BEE2,BEE2,AC,MH,CP,AC,BP,BP,0,2020-11-09 13:02:29,0,1,experienced,NA
3123,hDuc3,31,26,INSTR,16,same,viulut,viulut,BP,BP,AC,CP,MH,MH,0,2020-11-09 13:02:31,0,1,experienced,NA
3222,hDuc3,32,31,INSTR,13,diff,viulut,viulut2,MH,AC,MH,BP,CP,CP,0,2020-11-09 13:02:32,0,1,experienced,NA
1107,iVYKs,1,4,MUSIC,0,same,BEE1,BEE1,CP,BP,MH,AC,CP,CP,1,2020-11-20 17:16:58,0,0,novice,Hifiman 400i
2107,iVYKs,2,25,INSTR,14,same,viulut,viulut,AC,MH,CP,BP,AC,MH,0,2020-11-20 17:19:01,0,1,novice,Hifiman 400i
342,iVYKs,3,30,INSTR,4,diff,viulut,viulut2,BP,CP,MH,BP,AC,MH,0,2020-11-20 17:20:17,0,1,novice,Hifiman 400i
423,iVYKs,4,10,MUSIC,0,diff,BEE2,BEE1,BP,AC,MH,CP,BP,CP,0,2020-11-20 17:21:23,0,1,novice,Hifiman 400i
523,iVYKs,5,9,MUSIC,0,diff,BEE2,BEE1,AC,CP,AC,MH,BP,AC,1,2020-11-20 17:22:40,0,1,novice,Hifiman 400i
623,iVYKs,6,31,INSTR,3,diff,viulut,viulut2,MH,BP,MH,CP,AC,BP,0,2020-11-20 17:23:15,0,1,novice,Hifiman 400i
723,iVYKs,7,2,MUSIC,0,same,BEE1,BEE1,BP,MH,CP,BP,AC,BP,1,2020-11-20 17:24:05,0,0,novice,Hifiman 400i
823,iVYKs,8,28,INSTR,11,same,viulut,viulut,CP,CP,BP,MH,AC,CP,1,2020-11-20 17:24:29,0,1,novice,Hifiman 400i
923,iVYKs,9,26,INSTR,10,same,viulut,viulut,BP,MH,CP,AC,BP,CP,0,2020-11-20 17:25:17,0,1,novice,Hifiman 400i
1023,iVYKs,10,27,INSTR,13,same,viulut,viulut,MH,BP,MH,AC,CP,AC,0,2020-11-20 17:27:27,0,1,novice,Hifiman 400i
1127,iVYKs,11,29,INSTR,8,diff,viulut,viulut2,AC,BP,CP,AC,MH,AC,1,2020-11-20 17:28:17,0,1,novice,Hifiman 400i
1225,iVYKs,12,1,MUSIC,0,same,BEE1,BEE1,AC,CP,AC,BP,MH,AC,1,2020-11-20 17:29:56,0,0,novice,Hifiman 400i
1323,iVYKs,13,19,INSTR,9,same,viulut,viulut,MH,MH,AC,BP,CP,BP,0,2020-11-20 17:30:36,0,1,novice,Hifiman 400i
1423,iVYKs,14,8,MUSIC,0,diff,BEE1,BEE2,CP,BP,AC,CP,MH,BP,0,2020-11-20 17:32:13,0,0,novice,Hifiman 400i
1523,iVYKs,15,6,MUSIC,0,diff,BEE1,BEE2,BP,AC,BP,CP,MH,BP,1,2020-11-20 17:33:47,0,0,novice,Hifiman 400i
1623,iVYKs,16,21,INSTR,6,diff,viulut,viulut2,AC,AC,MH,CP,BP,MH,0,2020-11-20 17:35:15,0,1,novice,Hifiman 400i
1723,iVYKs,17,5,MUSIC,0,diff,BEE1,BEE2,AC,MH,AC,CP,BP,BP,0,2020-11-20 17:36:57,0,0,novice,Hifiman 400i
1823,iVYKs,18,12,MUSIC,0,diff,BEE2,BEE1,CP,MH,AC,CP,BP,AC,0,2020-11-20 17:40:33,0,1,novice,Hifiman 400i
1923,iVYKs,19,23,INSTR,5,diff,viulut,viulut2,MH,BP,AC,MH,CP,AC,0,2020-11-20 17:41:06,0,1,novice,Hifiman 400i
2023,iVYKs,20,32,INSTR,16,diff,viulut,viulut2,CP,CP,MH,AC,BP,BP,0,2020-11-20 17:42:01,0,1,novice,Hifiman 400i
2127,iVYKs,21,15,MUSIC,0,same,BEE2,BEE2,MH,MH,CP,BP,AC,MH,1,2020-11-20 17:42:56,0,1,novice,Hifiman 400i
2225,iVYKs,22,18,INSTR,7,same,viulut,viulut,BP,CP,AC,MH,BP,BP,1,2020-11-20 17:44:25,0,1,novice,Hifiman 400i
2323,iVYKs,23,14,MUSIC,0,same,BEE2,BEE2,BP,AC,MH,CP,BP,BP,1,2020-11-20 17:46:21,0,1,novice,Hifiman 400i
2423,iVYKs,24,17,INSTR,1,same,viulut,viulut,AC,CP,MH,BP,AC,MH,0,2020-11-20 17:48:15,0,1,novice,Hifiman 400i
2523,iVYKs,25,3,MUSIC,0,same,BEE1,BEE1,MH,BP,CP,MH,AC,AC,0,2020-11-20 17:49:23,0,0,novice,Hifiman 400i
2623,iVYKs,26,20,INSTR,2,same,viulut,viulut,CP,MH,BP,AC,CP,CP,1,2020-11-20 17:50:22,0,1,novice,Hifiman 400i
2723,iVYKs,27,24,INSTR,15,diff,viulut,viulut2,CP,AC,MH,BP,CP,MH,0,2020-11-20 17:51:30,0,1,novice,Hifiman 400i
2823,iVYKs,28,22,INSTR,12,diff,viulut,viulut2,BP,CP,AC,BP,MH,AC,0,2020-11-20 17:52:11,0,1,novice,Hifiman 400i
2923,iVYKs,29,11,MUSIC,0,diff,BEE2,BEE1,MH,BP,MH,AC,CP,AC,0,2020-11-20 17:52:41,0,1,novice,Hifiman 400i
3023,iVYKs,30,16,MUSIC,0,same,BEE2,BEE2,CP,AC,BP,MH,CP,MH,0,2020-11-20 17:53:58,0,1,novice,Hifiman 400i
3124,iVYKs,31,7,MUSIC,0,diff,BEE1,BEE2,MH,BP,CP,MH,AC,BP,0,2020-11-20 17:55:41,0,0,novice,Hifiman 400i
3223,iVYKs,32,13,MUSIC,0,same,BEE2,BEE2,AC,AC,BP,CP,MH,AC,1,2020-11-20 17:56:50,0,1,novice,Hifiman 400i
1108,jsPF,1,9,MUSIC,0,diff,BEE2,BEE1,AC,MH,CP,BP,AC,MH,0,2020-11-10 16:27:33,0,1,expert,Boser Quiet Comfort 25
2108,jsPF,2,23,INSTR,7,diff,viulut,viulut2,MH,MH,CP,BP,AC,AC,0,2020-11-10 16:28:31,0,1,expert,Boser Quiet Comfort 25
343,jsPF,3,11,MUSIC,0,diff,BEE2,BEE1,MH,CP,MH,BP,AC,BP,0,2020-11-10 16:29:43,0,1,expert,Boser Quiet Comfort 25
424,jsPF,4,3,MUSIC,0,same,BEE1,BEE1,MH,BP,CP,MH,AC,AC,0,2020-11-10 16:30:46,0,0,expert,Boser Quiet Comfort 25
524,jsPF,5,18,INSTR,9,same,viulut,viulut,BP,AC,MH,CP,BP,CP,0,2020-11-10 16:31:38,0,1,expert,Boser Quiet Comfort 25
624,jsPF,6,14,MUSIC,0,same,BEE2,BEE2,BP,CP,MH,AC,BP,MH,0,2020-11-10 16:32:13,0,1,expert,Boser Quiet Comfort 25
724,jsPF,7,31,INSTR,1,diff,viulut,viulut2,MH,MH,CP,AC,BP,CP,0,2020-11-10 16:33:39,0,1,expert,Boser Quiet Comfort 25
824,jsPF,8,29,INSTR,12,diff,viulut,viulut2,AC,CP,MH,BP,AC,MH,0,2020-11-10 16:34:33,0,1,expert,Boser Quiet Comfort 25
924,jsPF,9,22,INSTR,3,diff,viulut,viulut2,BP,CP,AC,MH,BP,CP,0,2020-11-10 16:35:33,0,1,expert,Boser Quiet Comfort 25
1024,jsPF,10,16,MUSIC,0,same,BEE2,BEE2,CP,CP,AC,BP,MH,BP,0,2020-11-10 16:36:12,0,1,expert,Boser Quiet Comfort 25
1128,jsPF,11,12,MUSIC,0,diff,BEE2,BEE1,CP,CP,BP,AC,MH,CP,1,2020-11-10 16:36:54,0,1,expert,Boser Quiet Comfort 25
1226,jsPF,12,13,MUSIC,0,same,BEE2,BEE2,AC,BP,MH,CP,AC,AC,1,2020-11-10 16:37:48,0,1,expert,Boser Quiet Comfort 25
1324,jsPF,13,2,MUSIC,0,same,BEE1,BEE1,BP,MH,CP,BP,AC,BP,1,2020-11-10 16:38:48,0,0,expert,Boser Quiet Comfort 25
1424,jsPF,14,4,MUSIC,0,same,BEE1,BEE1,CP,CP,BP,MH,AC,CP,1,2020-11-10 16:40:03,0,0,expert,Boser Quiet Comfort 25
1524,jsPF,15,25,INSTR,13,same,viulut,viulut,AC,BP,AC,MH,CP,CP,0,2020-11-10 16:40:53,0,1,expert,Boser Quiet Comfort 25
1624,jsPF,16,19,INSTR,15,same,viulut,viulut,MH,CP,AC,MH,BP,MH,1,2020-11-10 16:41:37,0,1,expert,Boser Quiet Comfort 25
1724,jsPF,17,6,MUSIC,0,diff,BEE1,BEE2,BP,BP,AC,MH,CP,BP,1,2020-11-10 16:52:23,0,0,expert,Boser Quiet Comfort 25
1824,jsPF,18,8,MUSIC,0,diff,BEE1,BEE2,CP,CP,MH,AC,BP,BP,0,2020-11-10 16:53:30,0,0,expert,Boser Quiet Comfort 25
1924,jsPF,19,17,INSTR,14,same,viulut,viulut,AC,CP,AC,MH,BP,MH,0,2020-11-10 16:54:19,0,1,expert,Boser Quiet Comfort 25
2024,jsPF,20,20,INSTR,10,same,viulut,viulut,CP,CP,AC,MH,BP,CP,1,2020-11-10 16:55:06,0,1,expert,Boser Quiet Comfort 25
2128,jsPF,21,32,INSTR,6,diff,viulut,viulut2,CP,MH,BP,AC,CP,CP,1,2020-11-10 16:57:11,0,1,expert,Boser Quiet Comfort 25
2226,jsPF,22,24,INSTR,4,diff,viulut,viulut2,CP,BP,AC,CP,MH,CP,1,2020-11-10 16:58:32,0,1,expert,Boser Quiet Comfort 25
2324,jsPF,23,1,MUSIC,0,same,BEE1,BEE1,AC,CP,AC,MH,BP,AC,1,2020-11-10 17:00:10,0,0,expert,Boser Quiet Comfort 25
2424,jsPF,24,5,MUSIC,0,diff,BEE1,BEE2,AC,BP,MH,AC,CP,AC,1,2020-11-10 17:01:21,0,0,expert,Boser Quiet Comfort 25
2524,jsPF,25,7,MUSIC,0,diff,BEE1,BEE2,MH,BP,CP,AC,MH,CP,0,2020-11-10 17:02:13,0,0,expert,Boser Quiet Comfort 25
2624,jsPF,26,28,INSTR,8,same,viulut,viulut,CP,BP,AC,CP,MH,CP,1,2020-11-10 17:02:55,0,1,expert,Boser Quiet Comfort 25
2724,jsPF,27,30,INSTR,16,diff,viulut,viulut2,BP,BP,AC,MH,CP,CP,0,2020-11-10 17:03:54,0,1,expert,Boser Quiet Comfort 25
2824,jsPF,28,26,INSTR,2,same,viulut,viulut,BP,AC,BP,MH,CP,BP,1,2020-11-10 17:04:36,0,1,expert,Boser Quiet Comfort 25
2924,jsPF,29,27,INSTR,5,same,viulut,viulut,MH,BP,MH,CP,AC,BP,0,2020-11-10 17:05:25,0,1,expert,Boser Quiet Comfort 25
3024,jsPF,30,10,MUSIC,0,diff,BEE2,BEE1,BP,AC,CP,BP,MH,AC,0,2020-11-10 17:06:33,0,1,expert,Boser Quiet Comfort 25
3125,jsPF,31,15,MUSIC,0,same,BEE2,BEE2,MH,BP,MH,CP,AC,MH,1,2020-11-10 17:07:32,0,1,expert,Boser Quiet Comfort 25
3224,jsPF,32,21,INSTR,11,diff,viulut,viulut2,AC,BP,MH,AC,CP,AC,1,2020-11-10 17:07:58,0,1,expert,Boser Quiet Comfort 25
1109,kuh5,1,4,MUSIC,0,same,BEE1,BEE1,CP,AC,MH,BP,CP,CP,1,2020-11-16 22:21:52,0,0,experienced,Sharpe !!A
2109,kuh5,2,5,MUSIC,0,diff,BEE1,BEE2,AC,MH,CP,BP,AC,BP,0,2020-11-16 22:23:06,0,0,experienced,Sharpe !!A
344,kuh5,3,29,INSTR,5,diff,viulut,viulut2,AC,AC,MH,CP,BP,AC,1,2020-11-16 22:26:01,0,1,experienced,Sharpe !!A
425,kuh5,4,23,INSTR,4,diff,viulut,viulut2,MH,MH,BP,CP,AC,MH,1,2020-11-16 22:27:50,0,1,experienced,Sharpe !!A
525,kuh5,5,18,INSTR,2,same,viulut,viulut,BP,MH,BP,CP,AC,BP,1,2020-11-16 22:30:52,0,1,experienced,Sharpe !!A
625,kuh5,6,15,MUSIC,0,same,BEE2,BEE2,MH,AC,MH,BP,CP,MH,1,2020-11-16 22:31:42,0,1,experienced,Sharpe !!A
725,kuh5,7,16,MUSIC,0,same,BEE2,BEE2,CP,CP,BP,MH,AC,BP,0,2020-11-16 22:32:36,0,1,experienced,Sharpe !!A
825,kuh5,8,8,MUSIC,0,diff,BEE1,BEE2,CP,MH,CP,BP,AC,CP,1,2020-11-16 22:33:28,0,0,experienced,Sharpe !!A
925,kuh5,9,11,MUSIC,0,diff,BEE2,BEE1,MH,BP,CP,MH,AC,AC,0,2020-11-16 22:34:13,0,1,experienced,Sharpe !!A
1025,kuh5,10,17,INSTR,15,same,viulut,viulut,AC,CP,BP,MH,AC,CP,0,2020-11-16 22:35:12,0,1,experienced,Sharpe !!A
1129,kuh5,11,12,MUSIC,0,diff,BEE2,BEE1,CP,BP,AC,MH,CP,BP,0,2020-11-16 22:35:58,0,1,experienced,Sharpe !!A
1227,kuh5,12,20,INSTR,7,same,viulut,viulut,CP,BP,AC,CP,MH,CP,1,2020-11-16 22:36:55,0,1,experienced,Sharpe !!A
1325,kuh5,13,1,MUSIC,0,same,BEE1,BEE1,AC,MH,CP,BP,AC,AC,1,2020-11-16 22:38:28,0,0,experienced,Sharpe !!A
1425,kuh5,14,22,INSTR,8,diff,viulut,viulut2,BP,CP,AC,BP,MH,CP,0,2020-11-16 22:39:47,0,1,experienced,Sharpe !!A
1525,kuh5,15,9,MUSIC,0,diff,BEE2,BEE1,AC,BP,MH,CP,AC,CP,0,2020-11-16 22:40:38,0,1,experienced,Sharpe !!A
1625,kuh5,16,2,MUSIC,0,same,BEE1,BEE1,BP,BP,CP,AC,MH,BP,1,2020-11-16 22:41:35,0,0,experienced,Sharpe !!A
1725,kuh5,17,13,MUSIC,0,same,BEE2,BEE2,AC,MH,BP,CP,AC,MH,0,2020-11-16 22:42:17,0,1,experienced,Sharpe !!A
1825,kuh5,18,19,INSTR,14,same,viulut,viulut,MH,AC,CP,MH,BP,MH,1,2020-11-16 22:42:40,0,1,experienced,Sharpe !!A
1925,kuh5,19,31,INSTR,1,diff,viulut,viulut2,MH,BP,CP,AC,MH,MH,1,2020-11-16 22:43:20,0,1,experienced,Sharpe !!A
2025,kuh5,20,14,MUSIC,0,same,BEE2,BEE2,BP,AC,CP,MH,BP,AC,0,2020-11-16 22:44:20,0,1,experienced,Sharpe !!A
2129,kuh5,21,21,INSTR,12,diff,viulut,viulut2,AC,MH,AC,CP,BP,CP,0,2020-11-16 22:44:48,0,1,experienced,Sharpe !!A
2227,kuh5,22,24,INSTR,16,diff,viulut,viulut2,CP,BP,MH,AC,CP,MH,0,2020-11-16 22:45:28,0,1,experienced,Sharpe !!A
2325,kuh5,23,3,MUSIC,0,same,BEE1,BEE1,MH,AC,CP,MH,BP,MH,1,2020-11-16 22:46:11,0,0,experienced,Sharpe !!A
2425,kuh5,24,27,INSTR,11,same,viulut,viulut,MH,BP,MH,AC,CP,BP,0,2020-11-16 22:46:54,0,1,experienced,Sharpe !!A
2525,kuh5,25,26,INSTR,10,same,viulut,viulut,BP,MH,BP,CP,AC,BP,1,2020-11-16 22:47:30,0,1,experienced,Sharpe !!A
2625,kuh5,26,32,INSTR,3,diff,viulut,viulut2,CP,BP,MH,AC,CP,MH,0,2020-11-16 22:47:58,0,1,experienced,Sharpe !!A
2725,kuh5,27,25,INSTR,13,same,viulut,viulut,AC,CP,MH,BP,AC,MH,0,2020-11-16 22:48:24,0,1,experienced,Sharpe !!A
2825,kuh5,28,10,MUSIC,0,diff,BEE2,BEE1,BP,CP,MH,AC,BP,AC,0,2020-11-16 22:48:44,0,1,experienced,Sharpe !!A
2925,kuh5,29,28,INSTR,6,same,viulut,viulut,CP,MH,CP,BP,AC,BP,0,2020-11-16 22:49:16,0,1,experienced,Sharpe !!A
3025,kuh5,30,30,INSTR,9,diff,viulut,viulut2,BP,AC,MH,CP,BP,AC,0,2020-11-16 22:49:56,0,1,experienced,Sharpe !!A
3126,kuh5,31,6,MUSIC,0,diff,BEE1,BEE2,BP,BP,MH,CP,AC,MH,0,2020-11-16 22:50:27,0,0,experienced,Sharpe !!A
3225,kuh5,32,7,MUSIC,0,diff,BEE1,BEE2,MH,MH,BP,CP,AC,MH,1,2020-11-16 22:51:29,0,0,experienced,Sharpe !!A
1130,n18,1,8,MUSIC,0,diff,BEE1,BEE2,CP,MH,BP,AC,CP,CP,1,2020-12-17 18:01:51,0,0,novice,AKG K501
2130,n18,2,3,MUSIC,0,same,BEE1,BEE1,MH,CP,AC,MH,BP,AC,0,2020-12-17 18:02:33,0,0,novice,AKG K501
345,n18,3,18,INSTR,15,same,viulut,viulut,BP,MH,CP,BP,AC,BP,1,2020-12-17 18:03:19,0,1,novice,AKG K501
426,n18,4,32,INSTR,13,diff,viulut,viulut2,CP,BP,AC,CP,MH,MH,0,2020-12-17 18:03:32,0,1,novice,AKG K501
526,n18,5,1,MUSIC,0,same,BEE1,BEE1,AC,BP,CP,MH,AC,CP,0,2020-12-17 18:03:49,0,0,novice,AKG K501
626,n18,6,23,INSTR,11,diff,viulut,viulut2,MH,BP,MH,CP,AC,MH,1,2020-12-17 18:04:08,0,1,novice,AKG K501
726,n18,7,7,MUSIC,0,diff,BEE1,BEE2,MH,CP,BP,AC,MH,AC,0,2020-12-17 18:04:55,0,0,novice,AKG K501
826,n18,8,4,MUSIC,0,same,BEE1,BEE1,CP,BP,MH,CP,AC,MH,0,2020-12-17 18:05:50,0,0,novice,AKG K501
926,n18,9,10,MUSIC,0,diff,BEE2,BEE1,BP,BP,CP,MH,AC,MH,0,2020-12-17 18:05:55,0,1,novice,AKG K501
1026,n18,10,5,MUSIC,0,diff,BEE1,BEE2,AC,AC,BP,MH,CP,CP,0,2020-12-17 18:05:57,0,0,novice,AKG K501
1131,n18,11,11,MUSIC,0,diff,BEE2,BEE1,MH,AC,CP,MH,BP,CP,0,2020-12-17 18:06:00,0,1,novice,AKG K501
1228,n18,12,2,MUSIC,0,same,BEE1,BEE1,BP,MH,AC,BP,CP,MH,0,2020-12-17 18:06:09,0,0,novice,AKG K501
1326,n18,13,13,MUSIC,0,same,BEE2,BEE2,AC,AC,CP,MH,BP,AC,1,2020-12-17 18:06:21,0,1,novice,AKG K501
1426,n18,14,15,MUSIC,0,same,BEE2,BEE2,MH,AC,CP,MH,BP,AC,0,2020-12-17 18:07:03,0,1,novice,AKG K501
1526,n18,15,20,INSTR,14,same,viulut,viulut,CP,CP,BP,AC,MH,BP,0,2020-12-17 18:07:05,0,1,novice,AKG K501
1626,n18,16,21,INSTR,1,diff,viulut,viulut2,AC,CP,BP,MH,AC,MH,0,2020-12-17 18:07:09,0,1,novice,AKG K501
1726,n18,17,9,MUSIC,0,diff,BEE2,BEE1,AC,BP,AC,CP,MH,AC,1,2020-12-17 18:07:13,0,1,novice,AKG K501
1826,n18,18,12,MUSIC,0,diff,BEE2,BEE1,CP,MH,AC,BP,CP,BP,0,2020-12-17 18:07:15,0,1,novice,AKG K501
1926,n18,19,28,INSTR,8,same,viulut,viulut,CP,MH,CP,AC,BP,CP,1,2020-12-17 18:07:17,0,1,novice,AKG K501
2026,n18,20,22,INSTR,6,diff,viulut,viulut2,BP,CP,AC,MH,BP,MH,0,2020-12-17 18:07:19,0,1,novice,AKG K501
2131,n18,21,14,MUSIC,0,same,BEE2,BEE2,BP,CP,MH,AC,BP,BP,1,2020-12-17 18:07:22,0,1,novice,AKG K501
2228,n18,22,16,MUSIC,0,same,BEE2,BEE2,CP,AC,MH,CP,BP,MH,0,2020-12-17 18:07:23,0,1,novice,AKG K501
2326,n18,23,30,INSTR,3,diff,viulut,viulut2,BP,MH,AC,CP,BP,AC,0,2020-12-17 18:07:42,0,1,novice,AKG K501
2426,n18,24,25,INSTR,4,same,viulut,viulut,AC,MH,AC,CP,BP,CP,0,2020-12-17 18:07:54,0,1,novice,AKG K501
2526,n18,25,24,INSTR,16,diff,viulut,viulut2,CP,CP,MH,AC,BP,BP,0,2020-12-17 18:07:56,0,1,novice,AKG K501
2626,n18,26,29,INSTR,10,diff,viulut,viulut2,AC,CP,AC,BP,MH,CP,0,2020-12-17 18:07:58,0,1,novice,AKG K501
2726,n18,27,6,MUSIC,0,diff,BEE1,BEE2,BP,MH,AC,CP,BP,CP,0,2020-12-17 18:08:00,0,0,novice,AKG K501
2826,n18,28,31,INSTR,12,diff,viulut,viulut2,MH,CP,MH,AC,BP,BP,0,2020-12-17 18:08:02,0,1,novice,AKG K501
2926,n18,29,26,INSTR,5,same,viulut,viulut,BP,MH,AC,BP,CP,BP,1,2020-12-17 18:08:04,0,1,novice,AKG K501
3026,n18,30,19,INSTR,2,same,viulut,viulut,MH,MH,CP,AC,BP,CP,0,2020-12-17 18:08:06,0,1,novice,AKG K501
3127,n18,31,17,INSTR,7,same,viulut,viulut,AC,BP,AC,MH,CP,CP,0,2020-12-17 18:08:09,0,1,novice,AKG K501
3226,n18,32,27,INSTR,9,same,viulut,viulut,MH,MH,CP,AC,BP,AC,0,2020-12-17 18:08:11,0,1,novice,AKG K501
